0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0054	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0770	0.0957	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0508	0.0647	0.0350	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.1132	0.1382	0.0540	0.0935	0.0000	0.0000	0.0000	0.0000	0.0000
0.1074	0.1313	0.0465	0.0854	0.0070	0.0000	0.0000	0.0000	0.0000
0.2685	0.3196	0.3174	0.3560	0.2793	0.2871	0.0000	0.0000	0.0000
0.3526	0.4175	0.4665	0.5027	0.4400	0.4479	0.3526	0.0000	0.0000
0.3371	0.3978	0.4757	0.5017	0.4645	0.4706	0.5482	0.6597	0.0000
