0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0856	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0323	0.0505	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.1037	0.0365	0.0945	0.0000	0.0000	0.0000	0.0000	0.0000
0.0813	0.0098	0.0652	0.0322	0.0000	0.0000	0.0000	0.0000
0.0707	0.0028	0.0513	0.0474	0.0149	0.0000	0.0000	0.0000
0.0176	0.0515	0.0114	0.0990	0.0706	0.0576	0.0000	0.0000
0.0203	0.0871	0.0566	0.1372	0.1114	0.0996	0.0567	0.0000
